Audiocodes TrunkPack Network Control Protocol (TPNCP) Version 7.60A.290.776
acEV_NONE 0
acEV_PHY_INACTIVE_LINK2_UP 342
acEV_PHY_INACTIVE_LINK2_DOWN 343
acEV_TR08_CONCENTRATOR_FIELD_DETECTION 344
acEV_TR08_MAINTENANCE_FIELD_DETECTION 345
acEV_TR08_ALARM_CAUSE_DETECTION 346
acEV_TR08_LINE_SWITCH_DETECTION 347
acEV_TR08_MAINTENANCE_ALARM_INFO_DETECTION 348
acEV_SMDI_CALL_HISTORY 349
acEV_SMDI_MWI_ACTIVATED 350
acEV_SMDI_MWI_DEACTIVATED 351
acEV_PSTN_GET_TRUNK_BCHANNELS_STATUS_RESPONSE 352
acEV_TABLES_CONFIGURATION_ACKNOWLEDGE 353
acEV_CURRENT_PLAY_POSITION 354
acEV_READY_TO_START_CALLER_ID 355
acEV_AUTHENTICATE_REQUEST 356
acEV_AUTHENTICATE_RESPONSE 357
acEV_AUTHORIZE_REQUEST 358
acEV_AUTHORIZE_RESPONSE 359
acEV_TRANSFERRED_CALL_CONNECTED 365
acEV_GRACEFUL_SHUTDOWN_COMPLETED 366
acEV_SAT_EXIST 367
acEV_SAT_NOT_EXIST 368
acEV_SAT_ALARM_FAN_SHELF_EXIST 369
acEV_SAT_ALARM_FAN_SHELF_NOT_EXIST 370
acEV_SAT_ALARM_HIGH_TEMP_FAN 371
acEV_SAT_ALARM_LOW_TEMP_FAN 372
acEV_SAT_ALARM_POWER_SUPPLY1_EXIST 373
acEV_SAT_ALARM_POWER_SUPPLY1_NOT_EXIST 374
acEV_SAT_ALARM_POWER_SUPPLY2_EXIST 375
acEV_SAT_ALARM_POWER_SUPPLY2_NOT_EXIST 376
acEV_SAT_ALARM_POWER_CABLE_UPPER_EXIST 377
acEV_SAT_ALARM_POWER_CABLE_UPPER_NOT_EXIST 378
acEV_SAT_ALARM_POWER_CABLE_LOWER_EXIST 379
acEV_SAT_ALARM_POWER_CABLE_LOWER_NOT_EXIST 380
acEV_HOST_SHELL_COMMAND_REQ 381
acEV_TER_GENERIC_COMMAND_ACKNOWLEDGE 382
acEV_RTCPXR_REPORT_SENT 383
acEV_RTCPXR_REPORT_RECEIVED 384
acEV_RTCPXR_REPORT_ALERT 385
acEV_RTCP_APP_RECEIVED 401
acEV_PSTN_SA7_BIT 402
acEV_REDUNDANCY_SWITCH_OVER_COMPLETED 403
acEV_BOARD_OVERLOAD_CONDITION 404
acEV_CALL_RESOURCES_LOW 405
acEV_CONTROLLER_FAILURE 406
acEV_PACKET_CABLE_KEY_DERIVATION_RESULT 407
acEV_HA_TRANSFER_SW_VER 408
acEV_INI_FILE_PROCESS_COMPLETED 409
acEV_SNMP_TRAP 410
acEV_ANALOG_ALLOCATION_COMPLETE 418
acEV_ANALOG_ALLOCATION_REJECT 419
acEV_ANALOG_DEALLOCATION_COMPLETE 420
acEV_ANALOG_DEALLOCATION_REJECT 421
acEV_ANALOG_RESOURCE_FAILURE 422
acEV_ANALOG_SIGNAL_STOPPED 423
acEV_ANALOG_INITIAL_RING_PULSE_END 424
acEV_V1501_SWITCH_TO_MODEM 432
acEV_V1501_MODEM_RELAY_ENDED 433
acEV_V1501_DEBUG_MODEM 434
acEV_V1501_FORCED_SESSION_END 437
acEV_V1501_DATA_RELAY_DSP_RESTARTS 439
acEV_V1501_VOICE_DSP_RESTARTS 440
acEV_LDAP_SEARCH_RESULT 446
acEV_LDAP_SEARCH_ACK 447
acEV_CAS_USER_INFO_INDICATION 449
acEV_NFS_MOUNTED 450
acEV_DISCRIMINATION_SIGNAL_DETECTED 451
acEV_LDAP_ACTION_ACK 452
acEV_LDAP_CONNECTION_STATUS 453
acEV_REST_ROUTING_RESULT 454
acEV_REST_CONNECTION_STATUS 455
acEV_SNMP_TRAP_II 456
acEV_AMS_OLD_VOICE_PROMPT_REPOSITORY_NO_MORE_CALLS 501
acEV_XML_DATA_FILE_TRANSFER_ENDED 502
acEV_STEREO_RECORD_TERMINATED 503
acEV_REMOTE_FILE_ATTRIBUTES 504
acEV_ADVANCED_MEDIA_PLAY_ENDED 505
acEV_ADVANCED_MEDIA_PLAY_COLLECT_ENDED 506
acEV_ADVANCED_MEDIA_PLAY_RECORD_ENDED 507
acEV_FAX_IMAGE_RATE 509
acEV_ANALOG_IF_GROUND_KEY_DETECTION_FAILED 510
acEV_INTERNAL_PLL_STATUS 511
acEV_APB_TIMING_MATRIX_STATUS 512
acEV_DIAL_PLAN_REPLACED 513
acEV_ASRTTS_SPEECH_STATUS 601
acEV_ASRTTS_SPEECH_RECOGNITION 602
acEV_ASRTTS_SPEECH_RECOGNITION_ERROR 603
acEV_SDH_ALARM_STATUS 604
acEV_UNEXPECTED_RTP_PAYLOAD_TYPE 605
acEV_TTS_STREAM_ACTIVATED 606
acEV_TTS_STREAM_ENDED 607
acEV_SPEECHREC_STREAM_ACTIVATED 608
acEV_SPEECHREC_STREAM_ENDED 609
acEV_CONFERENCE_ACTIVE_SPEAKER_NOTIFICATION 610
acEV_AMR_MANAGEMENT_POLICY_HAND_OUT 611
acEV_LOST_CONNECTION_WITH_CALL_AGENT 612
acEV_G729EV_RATE_CONTROL 613
acEV_HOST_TCP_CONNECTION_BROKEN 614
acEV_HOST_TCP_RECONNECT 615
acEV_PSTN_TRUNK_DATA 616
acEV_POC_INFO 617
acEV_POC_PARTICIPANT_INFO 618
acEV_POC_GENERAL_INFO 619
acEV_IPV6_CONFIGURATION_DAD_FAILURE 621
acEV_STORAGE_SERVER_AVAILABLE 622
acEV_STORAGE_SERVER_LOAD_TAR_RESULT 623
acEV_BURN_CONFIGURATION_RESULT 624
acEV_ISDN_SUSPEND_MESSAGE 625
acEV_ISDN_RESUME_MESSAGE 626
acEV_ETHERNET_PHYSICAL_LINK_STATUS_CHANGE 627
acEV_MEDIA_DESTINATION_UNREACHABLE 628
acEV_RTCPXR_MARKOV_MODEL_INFO 629
acEV_LIGHT_CONFERENCE_INFO 630
acEV_SEQUENCE_NUMBER_RECEIVED 631
acEV_RTP_TRANSMIT_RECEIVED_ON_SENDER_ONLY_CHANNEL 632
acEV_CMD_COMPLETED 633
acEV_ANSWERING_MACHINE_BEEP 634
acEV_RTP_STATE 635
acEV_NEW_INBOUND_STREAM_LATCHED 636
acEV_OPEN_CHANNEL_PARAMS 637
acEV_MEDIA_PROCESS_OVERLOAD 638
acEV_FAX_RELAY_QOE 639
acEV_3G_UMTS_UP_INIT_RECEIVED 640
acEV_3G_UMTS_UP_INIT_COMPLETED 641
acEV_3G_UMTS_UP_INIT_FAILED 642
acEV_3G_UMTS_RATE_CONTROL_RECEIVED 643
acEV_3G_UMTS_RATE_CONTROL_SENT 644
acEV_DIAGNOSTIC_SUMMARY 645
acEV_ISDN_NFAS_GROUP_ALARM_STATE 646
acEV_ISDN_NFAS_GROUP_DATA 647
acEV_ISDN_NFAS_GROUP_ACTIVITY_STATUS 648
acEV_DSP_RESOURCE_INFO 650
acEV_INDICATION_DSP_RESOURCE_ALLOCATION_POSSIBILITY_INFO 651
acEV_RTP_BANDWIDTH_OVERUSE_DETECTED 652
acEV_FM_EVENT 653
acEV_DSP_CHANNEL_UTILIZATION_COST 654
acEV_10_MS_PACKET_RECEIVED 655
acEV_MTCE_INFO 656
acEV_MTC_HA_INTEGRITY_CHECK_REPLY 657
acEV_RTCP_FEEDBACK 658
acEV_ADD_DESTINATION_FAILED_DUE_TO_LACK_OF_RESOURCES 659
acEV_MTC_INI_CRC 660
acEV_STUN_USE_CANDIDATE_REQUEST 661
acEV_RTP_RECEIVED_AFTER_DTLS 662
acEV_ARP_RESOLVED_FOR_CHANNEL 663
acEV_RTP_HEADER_NORMALIZATION_DELTAS 666
acEV_PCIIF_COMMAND_RESPONSE 667
acEV_ALL_RTCP_STATISTICS 668
acEV_MEDIA_END_RTCP_REPORT 669
acEV_MPE_NETWORK_INTERFACE_INFO 670
acEV_MPE_NETWORK_INTERFACE_CHANGED 671
acEV_MPE_NETWORK_INTERFACE_STATUS 672
acEV_MPE_MAX_UTILIZATION_REPORT 673
acEV_MPE_CHANNEL_UTILIZATION_COST 674
acEV_RTP_DTLS_RECEIVED 675
acEV_MPE_NETWORK_GROUP_INFO 676
acEV_HTTP_STREAMING_PLAY_ENDED 678
acEV_HTTP_STREAMING_RECORD_ENDED 679
acEV_DTLS_FAILED 680
acEV_DTLS_SRTP_SUITES 681
acEV_MPC_DTLS_PACKAGE 682
acEV_MPE_DEVICE_INFO 683
acEV_SECURITY_LOG 684
acEV_MPE_CLOUD_MAINTENANVE_ACTION 685
acEV_MPE_K8S_PRE_STOP_HOOK 686
acEV_ICE_CONNECTIVITY_FAILED 687
acEV_IP_ADDRESS_CHANGED 1202
acEV_SMDI_MWI_NEGATIVE 1204
acEV_VOICE_MENU_START 1206
acEV_VOICE_MENU_STOP 1207
acEV_ONE_PLUS_ONE_HA_CONTROL_MESSAGE 1211
acEV_ENCAPSULATED_TPNCP_MESSAGE 1212
acEV_MGCP_STUN_INITIALIZED 1300
acEV_MGCP_STUN_EVENT 1301
acEV_CP_FORCE_LOCK 1303
acEV_WINK_DETECTION 1401
acEV_PSTN_OPERATOR_SERVICE 1402
acEV_VIDEO_DECODER_INTRA_REQUEST_EVENT 1403
acEV_PSTN_FIRST_DIGIT_ON_DETECTED 1501
acEV_SMDI_CALL_DISCONNECT 1502
acEV_SMDI_HEARTBEAT_CHECK 1503
acEV_LOCAL_SDP_STATUS 1504
acEV_VIDEO_PLAY_ENDED 1505
acEV_VOPLIB_LOG_ERROR 1510
acEV_GET_OPEN_CHANNEL_DEF 1511
acEV_GET_CURRENT_CHANNEL_SETUP 1512
acEV_GET_OPEN_CONFERENCE_DEF 1513
acEV_GET_ADD_PARTICIPANT_DEF 1514
acEV_GET_CURRENT_CONFERENCE_SETUP 1515
acEV_GET_CURRENT_CONFERENCE_PARTICIPANT_SETUP 1516
acEV_CAS_VALUES_UPDATE_FROM_DSP_COMPLETED 1517
acEV_ANALOG_IF_ENM_STATUS 1518
acEV_ETHERNET_GROUP_STATUS_CHANGE 1519
acEV_PROTECTION_STATUS 1520
acEV_OAMP_GROUP_UP_AND_GOT_DHCP_IP 1521
acEV_QOE_ENAHNCE_MEDIA 1600
acEV_RADIUS_ACCESS_REQUEST_CHALLENGE 1601
acEV_UTC_TIME_CHANGE 1602
acEV_MTC_SET_DSP_PARAMS 1603
acEV_MTC_MTCE_CHANGED 1604
acEV_MTC_CLOSE_CHANNELS_DUE_TO_BAD_MTCE 1605
acEV_UPDATE_MDI_UTILIZATION 1606
acEV_KILL_TPNCP_SOCKET 1607
acEV_USER_LOGIN 1608
acEV_USER_LOGOUT 1609
acEV_GWAPP_IS_ACTIVE 1611
acEV_PRE_BURN_CONFIG 1612
acEV_POST_BURN_CONFIG 1613
acEV_MPC_MPE_CONNECTED 1614
acEV_MPC_MPE_CAPACITY_CHANGED 1615
acEV_MPC_MPE_STATUS 1616
acEV_MPC_RMIF_INFO 1617
acEV_MPC_RMIF_CHANGED 1618
acEV_MPC_RMIF_STATUS 1619
acEV_MPC_SWITCH_OVER_ENDED 1620
acEV_MPC_MPE_NAME_CHANGED 1621
acEV_AUPD_FILE 1622
acEV_MPC_MPE_TRANSCODING_OVERLOAD 1623
acEV_HTTP_STREAMING_BACK_TO_NORMAL 1624
acEV_FAULTY_DSP_DURING_BOOT 1625
acEV_FAULTY_DSP 1626
acEV_SUCCESSFUL_DSPS_BOOT 1627
acEV_QOE_MOS_OBSERV_INTERVAL 1628
acEV_QOE_COLOR_CHANGE 1629
acEV_INITIATE_CPLD_TO_RECOVER_PCM_CLOCK 1630
acEV_DSP_TIMESLOT_REMOVAL_ACK 1640
acEV_CLOUD_PUBLIC_IP_CHANGED 1700
acEV_AUPD_INIT_DONE 1701
acEV_NTP_CHANGED 1702
acEV_TLS_CONTEXT_CHANGED 1800
acEV_TLS_DEBUG_FLAGS_CHANGED 1801
acEV_SNI2TLS_CHANGED 1802
acEV_MOVE_BLOB_FILE 1804
acEV_TLS_CONTEXT_DEL 1805
#####
acCMD_EMPTY 0
acCMD_OPEN_BOARD 1
acCMD_OPEN_CHANNEL 2
acCMD_CLOSE_CHANNEL 3
acCMD_ACTIVATE_RTP_RTCP 4
acCMD_DIAL 5
acCMD_ADD_VOICE_PROMPT 6
acCMD_PLAY_VOICE_PROMPT 7
acCMD_CHANGE_CHANNEL_PARAMS 8
acCMD_RTCP_SET_EXTENSION 9
acCMD_TEST_IP_CONNECTION 10
acCMD_REPLACE_DSP_SOFTWARE 11
acCMD_SEND_CAS 12
acCMD_PLAY_CALL_PROGRESS_TONE 13
acCMD_GET_BOARD_STATUS 14
acCMD_SET_TPNCP_SERVER 15
acCMD_RESET_BOARD 16
acCMD_STOP_DIAL 17
acCMD_STOP_VOICE_PROMPT 18
acCMD_STOP_SENDING_CAS 19
acCMD_STOP_CALL_PROGRESS_TONE 20
acCMD_SET_HOOK 21
acCMD_SET_BOOTP_AND_RESET_BOARD 22
acCMD_UPDATE_BOOTLOADER 23
acCMD_QUERY_LAN_STATUS 24
acCMD_QUERY_CH_INFO 25
acCMD_GENERATE_CALLER_ID 26
acCMD_STOP_CALLER_ID 27
acCMD_CHANGE_IP_ADDR 28
acCMD_GENERIC_SET 29
acCMD_GENERIC_GET 30
acCMD_DELETE_ALL_VOICE_PROMPTS 31
acCMD_CLOSE_TPNCP_SERVER 33
acCMD_ACTIVATE_T38 34
acCMD_DEACTIVATE_RTP_RTCP 35
acCMD_GET_LICENSE_KEY 36
acCMD_UPDATE_LICENSE_KEY 37
acCMD_SET_DATE_AND_TIME 38
acCMD_DEACTIVATE_T38 39
acCMD_SUM_ADDITIONAL_TS 40
acCMD_STOP_SUM_ADDITIONAL_TS 41
acCMD_GET_HARDWARE_VERSIONS 42
acCMD_GET_CUSTOMER_KEY 43
acCMD_SET_CUSTOMER_KEY 44
acCMD_GET_LICENSE_KEY_ENABLED_FEATURES 45
acCMD_QUERY_BCHANNEL_TO_CID_MAP 46
acCMD_PLAY_TONE 47
acCMD_STOP_PLAY_TONE 48
acCMD_UPDATE_SYSLOG_PARAMS 49
acCMD_ATM_QUERY_ALCAP_INSTANCE_STATUS 51
acCMD_QUERY_NETWORK_PARAMETERS 52
acCMD_PSTN_QUERY_TRUNK_STATUS 53
acCMD_PSTN_GET_TRUNK_BCHANNELS_STATUS 54
